area_position,region,province,istat,district,year,mounth,interruption_duration,interruption_duration_range,interruption_number,interruption_number_range,dur_number,client_number,altitude,altitude_range,coastal_region,mountain_region,urbanization,opex,opex_generated,capex,capex_generated,sales,ebitda,population_number,coordX,coordY,start_x,start_y
Nord,Triveneto,Verona,23002,ALBAREDODADIGE,2017,12,72620.55662,0,6561.254163,0,0-0,1689,24,5,0,NM,3,#N/A,2312.059398,#N/A,11618.39493,#N/A,#N/A,5232,679761,5018812,0,0
Nord,Lombardia,Sondrio,14001,ALBAREDOPERSANMAR,2017,12,0,0,0,0,0-0,283,950,1,0,T,3,#N/A,2644.49306,#N/A,4724.078632,#N/A,#N/A,349,548061,5103299,0,0
Nord,Emilia Romagna e Marche,Piacenza-Parma,34001,ALBARETO,2017,12,78095.13984,0,2635.312595,0,0-0,1713,512,1,0,T,3,#N/A,7201.275689,#N/A,17058.21546,#N/A,#N/A,2165,555841,4920584,0,0
Centro,Sardegna,Sassari-Olbia,4004,ALBARETTODELLATORR,2017,12,447883.6976,0,42943.59635,1,0-1,13239,672,3,0,T,3,#N/A,56808.07973,#N/A,138965.9258,#N/A,#N/A,259,425670,4938868,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4004,ALBARETTODELLATORR,2017,12,5260.459898,0,150.5808053,0,0-1,175,672,3,0,T,3,#N/A,56808.07973,#N/A,138965.9258,#N/A,#N/A,259,425670,4938868,0,0
Nord,Lombardia,Como-Lecco,13003,ALBAVILLA,2017,12,21073.66857,0,2333.408475,0,0-0,2898,429,1,0,T,2,#N/A,3374.509888,#N/A,8876.693643,#N/A,#N/A,6255,514475,5073155,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,9002,ALBENGA,2017,12,470723.0225,0,33436.06687,1,0-1,2131,5,4,1,T,2,#N/A,4957.094715,#N/A,10521.49132,#N/A,#N/A,23576,434813,4879436,0,0
Nord,Piemonte e Liguria,Savona-Imperia,9002,ALBENGA,2017,12,274929.2383,0,8614.476904,0,0-1,16508,5,4,1,T,2,#N/A,4957.094715,#N/A,10521.49132,#N/A,#N/A,23576,434813,4879436,0,0
Centro,Sardegna,Cagliari,6002,ALBERALIGURE,2017,12,14825.60221,0,3238.82383,0,0-0,598,415,1,0,T,3,#N/A,3280.711296,#N/A,7000.832971,#N/A,#N/A,329,508288,4950727,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6002,ALBERALIGURE,2017,12,31784.41418,0,1582.28647,0,0-0,416,415,1,0,T,3,#N/A,3280.711296,#N/A,7000.832971,#N/A,#N/A,329,508288,4950727,0,0
Sud,Puglia e Basilicata,Bari,72003,ALBEROBELLO,2017,12,184761.0652,0,13938.0801,0,0-0,5920,428,3,0,NM,2,#N/A,202.2250225,#N/A,623.3625747,#N/A,#N/A,10924,1195371,4549217,0,0
Sud,Puglia e Basilicata,Foggia-Barletta,71002,ALBERONA,2017,12,98221.11747,0,6697.430295,0,0-0,784,732,3,0,T,3,#N/A,282.1425119,#N/A,4672.557139,#N/A,#N/A,1002,1013848,4605591,0,0
Nord,Lombardia,Como-Lecco,13004,ALBESECONCASSANO,2017,12,9317.94108,0,758.2500907,0,0-0,1965,402,1,0,T,2,#N/A,2494.970189,#N/A,5208.159147,#N/A,#N/A,4164,512822,5072907,0,0
Nord,Triveneto,Vicenza,24002,ALBETTONE,2017,12,1491.785955,0,1490.660872,0,0-0,874,19,5,0,NM,3,#N/A,316.7144992,#N/A,1159.132907,#N/A,#N/A,2066,703495,5026340,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79002,ALBI,2017,12,47262.71848,0,2494.384405,0,0-0,539,710,1,0,T,3,#N/A,120545.0416,#N/A,570699.74,#N/A,#N/A,1010,1158347,4349579,0,0
Nord,Piemonte e Liguria,Ivrea,1004,ALBIANOD'IVREA,2017,12,21208.251,0,3913.170415,0,0-0,865,230,3,0,NM,3,#N/A,10489.41573,#N/A,23155.20614,#N/A,#N/A,1791,417454,5031637,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,1004,ALBIANOD'IVREA,2017,12,53244.86216,0,8024.739209,0,0-0,1397,230,3,0,NM,3,#N/A,10489.41573,#N/A,23155.20614,#N/A,#N/A,1791,417454,5031637,0,0
Sud,Calabria,Cosenza-Castrovillari,78006,ALBIDONA,2017,12,119775.3871,0,9590.987486,0,0-0,822,810,4,1,T,3,#N/A,19719.67405,#N/A,50099.01681,#N/A,#N/A,1463,1140357,4446558,0,0
Nord,Triveneto,Padova,28003,ALBIGNASEGO,2017,12,47826.38019,0,13015.88405,0,0-0,11197,13,5,0,NM,2,#N/A,218.5798582,#N/A,396.9940836,#N/A,#N/A,23464,724719,5025634,0,0
Nord,Emilia Romagna e Marche,Reggio Emilia-Modena,35001,ALBINEA,2017,12,63605.23678,0,7160.310345,0,0-0,4175,166,3,0,NM,3,#N/A,784.2656254,#N/A,2401.519847,#N/A,#N/A,8755,628065,4940965,0,0
Nord,Lombardia,Bergamo,16004,ALBINO,2017,12,299577.5792,0,3991.430853,0,0-0,8629,342,1,0,T,2,#N/A,1487.895681,#N/A,5330.525801,#N/A,#N/A,18087,564017,5067711,0,0
Nord,Lombardia,Como-Lecco,13005,ALBIOLO,2017,12,52.22827784,0,29.40335252,0,0-0,1166,423,3,0,NM,2,#N/A,39304.14967,#N/A,116570.5592,#N/A,#N/A,2679,495588,5072642,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,9004,ALBISOLASUPERIORE,2017,12,31306.77775,0,4191.017246,0,0-0,1165,10,4,1,P,2,#N/A,3138.35756,#N/A,14608.82028,#N/A,#N/A,10407,457807,4912523,0,0
Nord,Piemonte e Liguria,Savona-Imperia,9004,ALBISOLASUPERIORE,2017,12,236789.4122,0,8278.157497,0,0-0,6984,10,4,1,P,2,#N/A,3138.35756,#N/A,14608.82028,#N/A,#N/A,10407,457807,4912523,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,9003,ALBISSOLAMARINA,2017,12,891.2869154,0,842.8961055,0,0-0,310,8,4,1,NM,2,#N/A,3686.86455,#N/A,6399.099217,#N/A,#N/A,5564,459689,4909079,0,0
Nord,Piemonte e Liguria,Savona-Imperia,9003,ALBISSOLAMARINA,2017,12,90875.65174,0,3636.808602,0,0-0,4359,8,4,1,NM,2,#N/A,3686.86455,#N/A,6399.099217,#N/A,#N/A,5564,459689,4909079,0,0
Nord,Lombardia,Varese,12002,ALBIZZATE,2017,12,11813.40567,0,1407.796878,0,0-0,2300,334,3,0,NM,2,#N/A,504.2248751,#N/A,3656.69512,#N/A,#N/A,5292,484513,5063816,0,0
Nord,Lombardia,Pavia,18003,ALBONESE,2017,12,2219.878426,0,531.0423667,0,0-0,242,113,5,0,NM,3,#N/A,101.8952347,#N/A,306.0396302,#N/A,#N/A,565,477090,5015384,0,0
Nord,Lombardia,Sondrio,14002,ALBOSAGGIA,2017,12,113788.1089,0,5739.742314,0,0-0,1972,490,1,0,T,3,#N/A,2163.927303,#N/A,6582.476494,#N/A,#N/A,3146,566494,5108610,0,0
Centro,Sardegna,Nuoro-Oristano,5002,ALBUGNANO,2017,12,283751.8055,0,16453.55176,0,0-0,2664,549,3,0,NM,3,#N/A,1115.305252,#N/A,2514.094792,#N/A,#N/A,541,419437,4992582,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,5002,ALBUGNANO,2017,12,808.301985,0,133.6516023,0,0-0,334,549,3,0,NM,3,#N/A,1115.305252,#N/A,2514.094792,#N/A,#N/A,541,419437,4992582,0,0
Nord,Lombardia,Pavia,18004,ALBUZZANO,2017,12,41657.3501,0,2068.926804,0,0-0,1473,76,5,0,NM,3,#N/A,1801.42693,#N/A,7963.932594,#N/A,#N/A,3355,521372,5004135,0,0
Sud,Sicilia,Trapani,81001,ALCAMO,2017,12,1747274.378,1,59714.94192,1,1-1,24618,258,4,1,NM,2,#N/A,34463.88199,#N/A,65570.57301,#N/A,#N/A,45314,849264,4209420,0,0
Sud,Sicilia,Messina,83001,ALCARALIFUSI,2017,12,104071.6812,0,8758.635007,0,0-0,1343,400,1,0,T,3,#N/A,6532.577081,#N/A,14395.55026,#N/A,#N/A,2072,1001554,4220111,0,0
Centro,Sardegna,Nuoro-Oristano,95004,ALES,2017,12,58819.20897,0,3437.073707,0,0-0,780,194,3,0,T,3,#N/A,3848.850999,#N/A,7041.266009,#N/A,#N/A,1515,483334,4402900,0,0
Centro,Sardegna,Cagliari,6003,ALESSANDRIA,2017,12,60606.26131,0,6372.5084,0,0-0,421,95,5,0,NM,3,#N/A,1714.309782,#N/A,10864.22472,#N/A,#N/A,89411,472040,4973113,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6003,ALESSANDRIA,2017,12,817918.5734,0,7944.333745,0,0-0,46632,95,5,0,NM,3,#N/A,1714.309782,#N/A,10864.22472,#N/A,#N/A,89411,472040,4973113,0,0
Sud,Calabria,Cosenza-Castrovillari,78007,ALESSANDRIADELCARR,2017,12,41205.5755,0,6993.394344,0,0-0,374,1000,3,0,T,3,#N/A,11475.55395,#N/A,21732.78358,#N/A,#N/A,530,1131687,4450334,0,0
Sud,Sicilia,Agrigento,84002,ALESSANDRIADELLARO,2017,12,121944.6394,0,20570.46662,0,0-0,1670,533,3,0,NM,3,#N/A,19804.26406,#N/A,39752.2736,#N/A,#N/A,3118,894556,4164999,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75002,ALESSANO,2017,12,201051.3678,0,35141.75831,1,0-1,3364,140,5,1,NM,2,#N/A,141.9178478,#N/A,917.6021759,#N/A,#N/A,6480,1298013,4457768,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75003,ALEZIO,2017,12,160806.1619,0,21580.27873,0,0-0,3124,75,5,0,NM,3,#N/A,2533.428692,#N/A,7557.636784,#N/A,#N/A,5611,1273452,4472779,0,0
Centro,Campania,Salerno-Sala Consilina,65004,ALFANO,2017,12,4492.01036,0,2655.211833,0,0-0,478,260,3,0,NM,3,#N/A,6398.131817,#N/A,13477.44322,#N/A,#N/A,1097,1047533,4467378,0,0
Centro,Lazio. Abruzzo e Molise,L'Aquila-Teramo,66003,ALFEDENA,2017,12,42996.67742,0,4593.605573,0,0-0,1775,914,1,0,T,3,#N/A,43.97669734,#N/A,78.6761423,#N/A,#N/A,785,916899,4630566,0,0
Nord,Lombardia,Brescia-Breno,17004,ALFIANELLO,2017,12,34516.06665,0,3403.660806,0,0-0,1028,48,5,0,NM,3,#N/A,737.6825459,#N/A,2125.970067,#N/A,#N/A,2451,590306,5013351,0,0
Centro,Sardegna,Cagliari,6004,ALFIANONATTA,2017,12,51182.22365,0,9261.01653,0,0-0,682,280,3,0,NM,3,#N/A,984.4132016,#N/A,7772.224223,#N/A,#N/A,754,437759,4987995,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6004,ALFIANONATTA,2017,12,4824.795322,0,1926.365095,0,0-0,516,280,3,0,NM,3,#N/A,984.4132016,#N/A,7772.224223,#N/A,#N/A,754,437759,4987995,0,0
Nord,Emilia Romagna e Marche,Forli'-Ravenna,39001,ALFONSINE,2017,12,115494.8887,0,19384.8284,0,0-0,5625,6,5,0,NM,3,#N/A,183.0953419,#N/A,7045.025885,#N/A,#N/A,12245,738671,4936971,0,0
Centro,Sardegna,Sassari-Olbia,90003,ALGHERO,2017,12,938421.9395,0,28016.68002,1,0-1,29015,7,5,1,NM,2,#N/A,192.9809277,#N/A,1647.483071,#N/A,#N/A,40641,440770,4494803,0,0
Nord,Lombardia,Bergamo,16248,ALGUA,2017,12,92744.18776,0,958.7274942,0,0-0,772,432,1,0,T,3,#N/A,5813.644546,#N/A,12798.41616,#N/A,#N/A,721,556830,5074266,0,0
Sud,Sicilia,Messina,83002,ALI',2017,12,38981.62226,0,1171.233542,0,0-0,498,450,2,0,P,3,#N/A,78399.78356,#N/A,195110.9058,#N/A,#N/A,823,1062232,4230262,0,0
Sud,Sicilia,Palermo,82001,ALIA,2017,12,344934.1548,0,80075.13002,2,0-2,2257,726,1,0,NM,3,#N/A,1806.292486,#N/A,26912.56312,#N/A,#N/A,3806,917016,4190288,0,0
Sud,Puglia e Basilicata,Basilicata,77002,ALIANO,2017,12,34211.02323,0,1553.477125,0,0-0,811,555,3,0,T,3,#N/A,2090.159707,#N/A,11115.1597,#N/A,#N/A,1082,1116743,4487167,0,0
Centro,Sardegna,Cagliari,6005,ALICEBELCOLLE,2017,12,2241.551899,0,842.0050948,0,0-0,200,418,3,0,NM,3,#N/A,3229.84704,#N/A,7013.469444,#N/A,#N/A,774,456825,4952577,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6005,ALICEBELCOLLE,2017,12,19205.32177,0,3039.534441,0,0-0,530,418,3,0,NM,3,#N/A,3229.84704,#N/A,7013.469444,#N/A,#N/A,774,456825,4952577,0,0
Nord,Piemonte e Liguria,Vercelli-Biella,2004,ALICECASTELLO,2017,12,138013.5648,0,7533.049814,0,0-0,1177,258,3,0,NM,3,#N/A,7694.59105,#N/A,18102.05986,#N/A,#N/A,2721,428478,5024588,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,2004,ALICECASTELLO,2017,12,3566.611062,0,744.8849304,0,0-0,335,258,3,0,NM,3,#N/A,7694.59105,#N/A,18102.05986,#N/A,#N/A,2721,428478,5024588,0,0
Nord,Piemonte e Liguria,Ivrea,1005,ALICESUPERIORE,2017,12,6185.140111,0,3431.727643,0,0-0,464,610,3,0,T,3,#N/A,6760.118503,#N/A,17315.65882,#N/A,#N/A,701,404496,5035523,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,1005,ALICESUPERIORE,2017,12,22037.17937,0,4194.878292,0,0-0,586,610,3,0,T,3,#N/A,6760.118503,#N/A,17315.65882,#N/A,#N/A,701,404496,5035523,0,0
Centro,Campania,Caserta,61002,ALIFE,2017,12,293052.6021,0,15516.50553,0,0-0,2894,110,3,0,P,3,#N/A,2705.022508,#N/A,19097.06338,#N/A,#N/A,7660,946556,4588605,0,0
Sud,Sicilia,Palermo,82002,ALIMENA,2017,12,24434.20922,0,4785.469873,0,0-0,1292,740,3,0,T,3,#N/A,1533.497932,#N/A,15152.7888,#N/A,#N/A,2152,951887,4182446,0,0
Sud,Sicilia,Palermo,82003,ALIMINUSA,2017,12,28851.31699,0,2932.910163,0,0-0,625,450,3,0,P,3,#N/A,5692.246165,#N/A,10502.95293,#N/A,#N/A,1291,920668,4201400,0,0
Sud,Sicilia,Messina,83003,ALI'TERME,2017,12,111004.43,0,17468.41293,0,0-0,1671,9,2,1,NM,2,#N/A,72486.22145,#N/A,253498.1747,#N/A,#N/A,2567,1064234,4227124,0,0
Centro,Sardegna,Nuoro-Oristano,95005,ALLAI,2017,12,2371.807206,0,286.014429,0,0-0,254,60,3,0,T,3,#N/A,698.5357849,#N/A,4723.938458,#N/A,#N/A,370,487762,4422318,0,0
Nord,Triveneto,Belluno,25003,ALLEGHE,2017,12,28194.91856,0,2350.189176,0,0-0,1522,979,1,0,T,3,#N/A,846.825038,#N/A,1605.94922,#N/A,#N/A,1331,733527,5143621,0,0
Centro,Sardegna,Cagliari,7001,ALLEIN,2017,12,38434.1715,0,6544.32496,0,0-0,1074,1190,1,0,T,3,#N/A,3045.493285,#N/A,7848.814118,#N/A,#N/A,248,366044,5075268,0,0
Centro,Toscana e Umbria,Umbria,55002,ALLERONA,2017,12,29241.71706,0,4703.49689,0,0-0,968,472,3,0,T,3,#N/A,2781.030692,#N/A,14588.25549,#N/A,#N/A,1859,742793,4744446,0,0
Sud,Puglia e Basilicata,Lecce-Maglie,75004,ALLISTE,2017,12,288277.6885,0,22986.44208,0,0-0,4517,54,5,1,NM,3,#N/A,1065.542757,#N/A,9710.577526,#N/A,#N/A,6657,1277160,4460121,0,0
Centro,Lazio. Abruzzo e Molise,Civitavecchia,58004,ALLUMIERE,2017,12,107123.4148,0,19315.62658,0,0-0,2512,522,4,0,T,3,#N/A,1554.466268,#N/A,3431.716118,#N/A,#N/A,4133,739350,4669729,0,0
Centro,Sardegna,Cagliari,6006,ALLUVIONICAMBIO',2017,12,28341.25866,0,2861.629308,0,0-0,616,77,5,0,NM,3,#N/A,626.612934,#N/A,7635.285827,#N/A,#N/A,961,482469,4982448,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6006,ALLUVIONICAMBIO',2017,12,43801.35875,0,4454.607906,0,0-0,427,77,5,0,NM,3,#N/A,626.612934,#N/A,7635.285827,#N/A,#N/A,961,482469,4982448,0,0
Nord,Lombardia,Bergamo,16005,ALME',2017,12,4399.790865,0,2383.305073,0,0-0,2648,294,3,0,NM,2,#N/A,491.2033763,#N/A,5033.700071,#N/A,#N/A,5665,547830,5065378,0,0
Nord,Lombardia,Bergamo,16006,ALMENNOSANBARTOLOM,2017,12,56391.90606,0,1193.508809,0,0-0,3014,352,3,0,T,2,#N/A,3161.623815,#N/A,5958.952618,#N/A,#N/A,6030,544144,5066629,0,0
Nord,Lombardia,Bergamo,16007,ALMENNOSANSALVATOR,2017,12,11018.77892,0,219.3371296,0,0-0,2487,328,3,0,T,2,#N/A,1544.148366,#N/A,6480.739174,#N/A,#N/A,5831,546132,5066876,0,0
Nord,Piemonte e Liguria,Rivoli,1006,ALMESE,2017,12,101203.9577,0,4137.705107,0,0-0,3147,364,3,0,T,2,#N/A,3498.529539,#N/A,19197.38655,#N/A,#N/A,6303,375823,4997472,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,1006,ALMESE,2017,12,22604.29773,0,5367.151347,0,0-0,631,364,3,0,T,2,#N/A,3498.529539,#N/A,19197.38655,#N/A,#N/A,6303,375823,4997472,0,0
Nord,Triveneto,Vicenza,24003,ALONTE,2017,12,32119.41948,0,1014.861167,0,0-0,746,34,5,0,NM,3,#N/A,4320.800311,#N/A,10562.75225,#N/A,#N/A,1647,690576,5026269,0,0
Nord,Piemonte e Liguria,Ivrea,1007,ALPETTE,2017,12,10404.4028,0,867.1018957,0,0-0,566,957,1,0,T,3,#N/A,836.6862887,#N/A,22186.60422,#N/A,#N/A,277,388676,5029309,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,1007,ALPETTE,2017,12,29486.89981,0,4350.359656,0,0-0,1322,957,1,0,T,3,#N/A,836.6862887,#N/A,22186.60422,#N/A,#N/A,277,388676,5029309,0,0
Nord,Piemonte e Liguria,Rivoli,1008,ALPIGNANO,2017,12,122263.4716,0,15904.24368,0,0-0,7635,314,3,0,NM,2,#N/A,37828.54646,#N/A,68297.45207,#N/A,#N/A,16893,383399,4995423,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,1008,ALPIGNANO,2017,12,345610.7128,0,34569.43245,1,0-0,7589,314,3,0,NM,2,#N/A,37828.54646,#N/A,68297.45207,#N/A,#N/A,16893,383399,4995423,0,0
Nord,Emilia Romagna e Marche,Piacenza-Parma,33002,ALSENO,2017,12,47638.30792,0,5610.842768,0,0-0,2365,81,3,0,NM,3,#N/A,3171.116268,#N/A,6926.307271,#N/A,#N/A,4823,576105,4971092,0,0
Nord,Lombardia,Como-Lecco,13006,ALSERIO,2017,12,23155.48267,0,940.3132734,0,0-0,516,265,3,0,NM,2,#N/A,927.3041856,#N/A,9076.304933,#N/A,#N/A,1176,515928,5069846,0,0
Sud,Puglia e Basilicata,Bari,72004,ALTAMURA,2017,12,1296536.089,0,62987.77266,1,0-1,27559,467,3,0,P,2,#N/A,6485.264485,#N/A,11826.49233,#N/A,#N/A,69529,1136684,4550914,0,0
Nord,Emilia Romagna e Marche,Ascoli Piceno,9005,ALTARE,2017,12,161146.9956,0,6879.493478,0,0-0,1688,398,1,0,T,2,#N/A,5033.247421,#N/A,15344.33676,#N/A,#N/A,2127,446941,4908267,0,0
Nord,Piemonte e Liguria,Savona-Imperia,9005,ALTARE,2017,12,9688.850161,0,1889.091148,0,0-0,1319,398,1,0,T,2,#N/A,5033.247421,#N/A,15344.33676,#N/A,#N/A,2127,446941,4908267,0,0
Centro,Campania,Avellino,64002,ALTAVILLAIRPINA,2017,12,108671.1759,0,8232.344698,0,0-0,2048,334,3,0,NM,3,#N/A,2321.689635,#N/A,56057.54417,#N/A,#N/A,4280,986930,4555171,0,0
Sud,Sicilia,Palermo,82004,ALTAVILLAMILICIA,2017,12,582765.1931,0,56087.34043,1,0-1,4867,73,4,1,NM,2,#N/A,7059.819108,#N/A,17084.88645,#N/A,#N/A,7429,901151,4217851,0,0
Centro,Sardegna,Cagliari,6007,ALTAVILLAMONFERRATO,2017,12,560029.3155,0,26209.07922,1,0-1,3252,256,3,0,NM,3,#N/A,1387.794421,#N/A,7460.224475,#N/A,#N/A,497,451098,4981738,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6007,ALTAVILLAMONFERRATO,2017,12,23174.29242,0,277.5498275,0,0-1,361,256,3,0,NM,3,#N/A,1387.794421,#N/A,7460.224475,#N/A,#N/A,497,451098,4981738,0,0
Centro,Campania,Salerno-Sala Consilina,65005,ALTAVILLASILENTINA,2017,12,155994.8147,0,19990.41867,0,0-0,2914,319,3,0,P,3,#N/A,22459.30837,#N/A,64651.50962,#N/A,#N/A,6997,1018838,4504637,0,0
Nord,Triveneto,Vicenza,24004,ALTAVILLAVICENTINA,2017,12,24128.10189,0,9593.512017,0,0-0,5486,45,3,0,NM,2,#N/A,1152.397849,#N/A,2887.955224,#N/A,#N/A,11760,693598,5042155,0,0
Sud,Calabria,Cosenza-Castrovillari,78008,ALTILIA,2017,12,4623.565066,0,1826.571899,0,0-0,361,594,1,0,NM,3,#N/A,79068.43987,#N/A,351108.5491,#N/A,#N/A,737,1127785,4356292,0,0
Centro,Lazio. Abruzzo e Molise,Pescara-Chieti,69001,ALTINO,2017,12,13779.86341,0,1972.252145,0,0-0,1454,345,3,0,NM,3,#N/A,2549.766702,#N/A,34532.74158,#N/A,#N/A,2833,942402,4675616,0,0
Nord,Triveneto,Vicenza,24005,ALTISSIMO,2017,12,22832.55044,0,783.3468915,0,0-0,1049,672,1,0,T,3,#N/A,2343.699695,#N/A,9370.044143,#N/A,#N/A,2266,675259,5053915,0,0
Nord,Triveneto,Treviso,26001,ALTIVOLE,2017,12,215306.6221,0,9530.39876,0,0-0,2899,88,5,0,NM,2,#N/A,1479.694159,#N/A,2700.425202,#N/A,#N/A,6720,729742,5070702,0,0
Centro,Sardegna,Sassari-Olbia,4005,ALTO,2017,12,158853.3668,0,19679.15893,0,0-0,2031,652,1,0,T,3,#N/A,6296.482592,#N/A,16102.88511,#N/A,#N/A,121,419319,4885765,0,0
Nord,Piemonte e Liguria,Cuneo-Alba,4005,ALTO,2017,12,801.1363662,0,455.3064587,0,0-0,142,652,1,0,T,3,#N/A,6296.482592,#N/A,16102.88511,#N/A,#N/A,121,419319,4885765,0,0
Sud,Sicilia,Palermo,82005,ALTOFONTE,2017,12,230688.9853,0,22469.95289,0,0-0,4338,350,3,0,P,2,#N/A,3830.647237,#N/A,26416.36624,#N/A,#N/A,10266,879223,4218538,0,0
Sud,Calabria,Cosenza-Castrovillari,78009,ALTOMONTE,2017,12,146270.3257,0,8531.427283,0,0-0,1962,455,3,0,NM,3,#N/A,3468.738578,#N/A,33076.56373,#N/A,#N/A,4341,1115647,4417675,0,0
Centro,Toscana e Umbria,Lucca-Massa,46001,ALTOPASCIO,2017,12,107956.09,0,4997.08491,0,0-0,6407,19,5,0,NM,2,#N/A,974.2695008,#N/A,12958.03552,#N/A,#N/A,15072,635459,4853173,0,0
Centro,Toscana e Umbria,Umbria,55003,ALVIANO,2017,12,42897.40585,0,2147.335744,0,0-0,781,251,3,0,P,3,#N/A,3204.946504,#N/A,23381.57072,#N/A,#N/A,1514,769104,4720477,0,0
Centro,Campania,Caserta,61003,ALVIGNANO,2017,12,139882.2144,0,13141.51655,0,0-0,1795,132,3,0,NM,3,#N/A,3836.417197,#N/A,20255.64144,#N/A,#N/A,4914,949147,4579853,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60004,ALVITO,2017,12,73982.0368,0,11488.69174,0,0-0,1648,475,1,0,T,3,#N/A,1107.154852,#N/A,3151.459775,#N/A,#N/A,2852,895317,4628646,0,0
Nord,Lombardia,Bergamo,16008,ALZANOLOMBARDO,2017,12,23133.15319,0,8415.892898,0,0-0,6511,304,3,0,T,2,#N/A,1785.685983,#N/A,6823.889258,#N/A,#N/A,13591,555836,5066898,0,0
Centro,Sardegna,Cagliari,6008,ALZANOSCRIVIA,2017,12,172844.7042,0,19273.52632,0,0-0,5553,77,5,0,NM,3,#N/A,1633.857106,#N/A,2923.653805,#N/A,#N/A,380,490615,4985097,0,0
Nord,Piemonte e Liguria,Alessandria-Asti,6008,ALZANOSCRIVIA,2017,12,2119.02991,0,1161.87793,0,0-0,178,77,5,0,NM,3,#N/A,1633.857106,#N/A,2923.653805,#N/A,#N/A,380,490615,4985097,0,0
Nord,Lombardia,Como-Lecco,13007,ALZATEBRIANZA,2017,12,17700.86983,0,1398.292764,0,0-0,2159,371,3,0,NM,2,#N/A,6671.592326,#N/A,11348.01561,#N/A,#N/A,5019,514257,5067765,0,0
Centro,Campania,Salerno-Sala Consilina,65006,AMALFI,2017,12,170322.1541,0,20850.39248,0,0-0,3024,6,4,1,T,2,#N/A,48123.2652,#N/A,163657.426,#N/A,#N/A,5163,972365,4513411,0,0
Sud,Calabria,Cosenza-Castrovillari,78010,AMANTEA,2017,12,300646.3413,0,39275.89938,1,0-1,8152,50,4,1,NM,3,#N/A,3006.460758,#N/A,19077.44446,#N/A,#N/A,13754,1113814,4352366,0,0
Nord,Triveneto,Udine-Monfalcone,30002,AMARO,2017,12,13033.83166,0,1633.222581,0,0-0,535,296,1,0,T,3,#N/A,1232.135857,#N/A,2160.449418,#N/A,#N/A,841,815430,5145807,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79003,AMARONI,2017,12,12195.85796,0,3190.709253,0,0-0,1021,378,3,0,P,3,#N/A,6780.130838,#N/A,13531.0563,#N/A,#N/A,1885,1146895,4320323,0,0
Centro,Lazio. Abruzzo e Molise,Frosinone,60005,AMASENO,2017,12,102371.8148,0,10346.71305,0,0-0,1714,112,3,0,T,3,#N/A,964.102095,#N/A,2213.885493,#N/A,#N/A,4314,861680,4598089,0,0
Sud,Calabria,Catanzaro-Crotone-Vibo Valentia,79004,AMATO,2017,12,5070.078995,0,273.5402795,0,0-0,453,480,3,0,NM,3,#N/A,42898.20195,#N/A,841091.7638,#N/A,#N/A,837,1146094,4337191,0,0
Centro,Lazio. Abruzzo e Molise,Roma Esterna-Rieti,57002,AMATRICE,2017,12,461065.5346,0,23919.33027,0,0-0,2856,955,1,0,T,3,#N/A,2131.600467,#N/A,24222.32055,#N/A,#N/A,2646,852121,4728438,0,0
Nord,Lombardia,Bergamo,16009,AMBIVERE,2017,12,105582.8572,0,2700.504876,0,0-0,1008,261,3,0,NM,2,#N/A,1584.68199,#N/A,7748.529275,#N/A,#N/A,2354,542029,5063432,0,0
Nord,Piemonte e Liguria,La Spezia,11001,AMEGLIA,2017,12,319389.897,0,33236.62897,1,0-1,3803,89,4,1,NM,2,#N/A,789.2412935,#N/A,33181.33314,#N/A,#N/A,4484,577785,4878988,0,0
Centro,Toscana e Umbria,Umbria,55004,AMELIA,2017,12,225909.6059,0,14842.75295,0,0-0,6178,370,3,0,P,3,#N/A,4831.65534,#N/A,13146.59,#N/A,#N/A,11781,779519,4717711,0,0
Sud,Calabria,Cosenza-Castrovillari,78011,AMENDOLARA,2017,12,170944.9826,0,11195.25222,0,0-0,1951,227,4,1,T,3,#N/A,17151.19265,#N/A,32942.28702,#N/A,#N/A,3001,1145912,4450737,0,0
